"","Sub","Con","Pred","Cat_n","Choice","RT","Conf","Want2See","MotCon"
"3923","129","Coop","0",40,0,3.7631,3,0,TRUE
"3924","129","Coop","1",40,NA,NA,NA,1,NA
"3925","129","Coop","1",40,0,1.6769,5,1,FALSE
"3926","129","Coop","1",50,0,2.7351,3,1,FALSE
"3927","129","Coop","1",60,1,1.3488,4,1,TRUE
"3928","129","Coop","1",45,0,2.6393,4,1,FALSE
"3929","129","Coop","1",60,1,1.8518,3,1,TRUE
"3930","129","Coop","0",0,0,1.599,5,0,TRUE
"3931","129","Coop","1",40,0,2.9233,3,1,FALSE
"3932","129","Coop","0",40,0,3.0232,3,0,TRUE
"3933","129","Coop","0",45,1,3.3826,1,0,FALSE
"3934","129","Coop","0",50,0,3.3965,1,0,TRUE
"3935","129","Coop","0",65,1,1.3028,5,0,FALSE
"3936","129","Coop","1",65,1,1.6933,5,1,TRUE
"3937","129","Coop","1",50,0,3.2127,4,1,FALSE
"3938","129","Coop","1",50,1,1.5851,4,1,TRUE
"3939","129","Coop","1",55,1,0.9721,5,1,TRUE
"3940","129","Coop","0",55,1,1.9329,5,0,FALSE
"3941","129","Coop","1",55,1,1.7183,5,1,TRUE
"3942","129","Coop","0",55,1,1.4749,4,0,FALSE
"3943","129","Coop","1",45,0,1.415,5,1,FALSE
"3944","129","Coop","0",55,1,1.5164,5,0,FALSE
"3945","129","Coop","1",60,1,1.5051,5,1,TRUE
"3946","129","Coop","0",60,0,3.1835,1,0,TRUE
"3947","129","Coop","1",100,1,1.172,5,1,TRUE
"3948","129","Coop","1",50,1,3.811,1,1,TRUE
"3949","129","Coop","0",50,1,1.7186,5,0,FALSE
"3950","129","Coop","1",50,0,3.4522,2,1,FALSE
"3951","129","Coop","0",45,0,1.8286,4,0,TRUE
"3952","129","Coop","0",40,0,1.2303,4,0,TRUE
"3953","129","Coop","0",40,0,1.2913,5,0,TRUE
"3954","129","Coop","0",45,0,1.3782,5,0,TRUE
"3955","129","Coop","1",45,0,2.846,4,1,FALSE
"3956","129","Coop","1",35,0,1.3489,5,1,FALSE
"3957","129","Coop","0",65,1,0.7966,5,0,FALSE
"3958","129","Coop","0",55,1,1.0785,5,0,FALSE
"3959","129","Coop","0",60,1,1.262,5,0,FALSE
"3960","129","Coop","0",35,0,1.2011,5,0,TRUE
"3961","129","Comp","1",50,1,2.3298,2,0,FALSE
"3962","129","Comp","1",100,1,0.9562,5,0,FALSE
"3963","129","Comp","0",65,1,2.3598,3,1,TRUE
"3964","129","Comp","1",35,0,1.8547,5,0,TRUE
"3965","129","Comp","0",50,0,2.9998,2,1,FALSE
"3966","129","Comp","1",50,0,2.8204,4,0,TRUE
"3967","129","Comp","1",45,0,2.1841,4,0,TRUE
"3968","129","Comp","1",40,0,1.0884,5,0,TRUE
"3969","129","Comp","0",60,1,2.3703,4,1,TRUE
"3970","129","Comp","1",65,1,2.2927,5,0,FALSE
"3971","129","Comp","0",60,1,2.2911,4,1,TRUE
"3972","129","Comp","0",35,0,1.3492,5,1,FALSE
"3973","129","Comp","1",50,0,2.4141,3,0,TRUE
"3974","129","Comp","1",60,1,3.2661,3,0,FALSE
"3975","129","Comp","1",55,0,3.724,2,0,TRUE
"3976","129","Comp","0",60,1,1.2438,5,1,TRUE
"3977","129","Comp","1",55,0,3.1812,3,0,TRUE
"3978","129","Comp","0",45,0,1.418,5,1,FALSE
"3979","129","Comp","0",50,1,3.1358,1,1,TRUE
"3980","129","Comp","0",50,1,3.1139,2,1,TRUE
"3981","129","Comp","0",55,1,3.1418,1,1,TRUE
"3982","129","Comp","1",50,0,3.3065,2,0,TRUE
"3983","129","Comp","1",45,0,1.0694,5,0,TRUE
"3984","129","Comp","1",45,0,1.2651,4,0,TRUE
"3985","129","Comp","1",60,1,2.9395,4,0,FALSE
"3986","129","Comp","1",50,0,2.6371,2,0,TRUE
"3987","129","Comp","1",65,1,2.3217,5,0,FALSE
"3988","129","Comp","1",45,0,2.0152,4,0,TRUE
"3989","129","Comp","1",50,0,4.2592,1,0,TRUE
"3990","129","Comp","0",50,1,3.0721,2,1,TRUE
"3991","129","Comp","0",60,1,2.7317,4,1,TRUE
"3992","129","Comp","0",45,0,2.002,5,1,FALSE
"3993","129","Comp","1",60,0,3.3704,1,0,TRUE
"3994","129","Comp","0",55,1,3.6577,2,1,TRUE
"3995","129","Comp","1",35,0,0.7998,5,0,TRUE
"3996","129","Comp","1",40,0,1.5139,5,0,TRUE
"3997","129","Comp","0",50,1,2.9307,2,1,TRUE
"3998","129","Comp","1",0,0,1.1107,5,0,TRUE
"3999","129","Comp","1",50,1,2.073,5,0,FALSE
"4000","129","Comp","0",55,1,1.8012,4,1,TRUE
"4001","130","Coop","0",40,1,2.5636,4,0,FALSE
"4002","130","Coop","1",35,0,2.5486,5,1,FALSE
"4003","130","Coop","0",50,1,3.1995,4,0,FALSE
"4004","130","Coop","0",50,1,1.7942,5,0,FALSE
"4005","130","Coop","1",55,1,3.357,4,1,TRUE
"4006","130","Coop","1",60,1,2.5716,4,1,TRUE
"4007","130","Coop","1",35,0,1.166,4,1,FALSE
"4008","130","Coop","1",35,0,1.7545,4,1,FALSE
"4009","130","Coop","1",55,1,1.5616,5,1,TRUE
"4010","130","Coop","0",45,1,2.7907,3,0,FALSE
"4011","130","Coop","0",45,1,4.1929,3,0,FALSE
"4012","130","Coop","1",55,1,2.9642,4,1,TRUE
"4013","130","Coop","1",50,1,2.1571,4,1,TRUE
"4014","130","Coop","0",40,0,3.1819,3,0,TRUE
"4015","130","Coop","0",65,1,1.853,5,0,FALSE
"4016","130","Coop","1",50,1,3.5423,4,1,TRUE
"4017","130","Coop","1",45,1,3.8869,3,1,TRUE
"4018","130","Coop","1",40,0,2.3805,4,1,FALSE
"4019","130","Coop","1",50,1,3.0395,3,1,TRUE
"4020","130","Coop","1",65,1,1.6339,5,1,TRUE
"4021","130","Coop","1",50,1,1.4341,5,1,TRUE
"4022","130","Coop","0",0,0,2.1304,5,0,TRUE
"4023","130","Coop","1",40,1,3.6501,4,1,TRUE
"4024","130","Coop","0",60,1,2.0566,5,0,FALSE
"4025","130","Coop","1",65,1,1.9803,5,1,TRUE
"4026","130","Coop","0",65,1,1.8566,5,0,FALSE
"4027","130","Coop","1",40,0,2.249,5,1,FALSE
"4028","130","Coop","0",50,0,2.7975,5,0,TRUE
"4029","130","Coop","0",50,NA,NA,NA,0,NA
"4030","130","Coop","0",55,1,2.2913,4,0,FALSE
"4031","130","Coop","0",35,0,3.1729,5,0,TRUE
"4032","130","Coop","0",40,0,2.7378,4,0,TRUE
"4033","130","Coop","1",50,1,3.0568,3,1,TRUE
"4034","130","Coop","0",100,1,2.1676,5,0,FALSE
"4035","130","Coop","0",45,0,3.0834,4,0,TRUE
"4036","130","Coop","0",35,0,2.3666,5,0,TRUE
"4037","130","Coop","1",50,1,3.1578,4,1,TRUE
"4038","130","Coop","0",45,1,1.8894,4,0,FALSE
"4039","130","Coop","1",45,0,4.0748,3,1,FALSE
"4040","130","Coop","0",60,1,1.4484,5,0,FALSE
"4041","130","Comp","1",35,0,2.3322,5,0,TRUE
"4042","130","Comp","1",40,0,4.1408,2,0,TRUE
"4043","130","Comp","1",55,1,1.3875,5,0,FALSE
"4044","130","Comp","1",40,0,1.9839,4,0,TRUE
"4045","130","Comp","1",65,1,1.2124,5,0,FALSE
"4046","130","Comp","0",50,1,3.2683,4,1,TRUE
"4047","130","Comp","0",55,1,1.3962,5,1,TRUE
"4048","130","Comp","0",45,1,0.9028,5,1,TRUE
"4049","130","Comp","1",50,1,3.0248,3,0,FALSE
"4050","130","Comp","1",50,0,3.9681,3,0,TRUE
"4051","130","Comp","0",45,0,3.3121,4,1,FALSE
"4052","130","Comp","0",45,1,2.5605,4,1,TRUE
"4053","130","Comp","0",60,1,1.273,5,1,TRUE
"4054","130","Comp","1",35,0,1.3738,5,0,TRUE
"4055","130","Comp","1",50,1,4.1124,3,0,FALSE
"4056","130","Comp","0",50,1,2.0273,3,1,TRUE
"4057","130","Comp","0",50,1,3.5346,4,1,TRUE
"4058","130","Comp","0",45,1,1.9003,4,1,TRUE
"4059","130","Comp","1",50,1,4.117,4,0,FALSE
"4060","130","Comp","1",40,1,3.0071,3,0,FALSE
"4061","130","Comp","0",55,1,1.5541,5,1,TRUE
"4062","130","Comp","1",60,1,1.3117,5,0,FALSE
"4063","130","Comp","0",65,1,1.6987,5,1,TRUE
"4064","130","Comp","1",55,1,2.1064,5,0,FALSE
"4065","130","Comp","0",55,1,1.5262,5,1,TRUE
"4066","130","Comp","0",65,1,1.2394,5,1,TRUE
"4067","130","Comp","1",35,0,3.2293,5,0,TRUE
"4068","130","Comp","1",45,1,2.9639,4,0,FALSE
"4069","130","Comp","1",55,1,1.9141,4,0,FALSE
"4070","130","Comp","1",45,0,3.4973,3,0,TRUE
"4071","130","Comp","0",65,1,1.4758,5,1,TRUE
"4072","130","Comp","0",0,0,2.1854,5,1,FALSE
"4073","130","Comp","1",60,1,2.7426,5,0,FALSE
"4074","130","Comp","0",60,1,2.0998,5,1,TRUE
"4075","130","Comp","1",60,1,2.3141,5,0,FALSE
"4076","130","Comp","1",50,1,2.865,4,0,FALSE
"4077","130","Comp","0",40,0,1.8349,5,1,FALSE
"4078","130","Comp","0",50,1,2.308,5,1,TRUE
"4079","130","Comp","1",55,1,1.5709,4,0,FALSE
"4080","130","Comp","1",60,1,1.8631,4,0,FALSE
"4081","130","Coop","0",45,1,2.4963,3,0,FALSE
"4082","130","Coop","0",60,1,1.2595,5,0,FALSE
"4083","130","Coop","0",55,1,1.5332,5,0,FALSE
"4084","130","Coop","1",40,0,2.407,5,1,FALSE
"4085","130","Coop","1",50,1,2.5838,5,1,TRUE
"4086","130","Coop","1",60,1,1.031,5,1,TRUE
"4087","130","Coop","0",35,0,1.7776,5,0,TRUE
"4088","130","Coop","1",55,1,2.9521,5,1,TRUE
"4089","130","Coop","1",45,0,2.2359,5,1,FALSE
"4090","130","Coop","0",50,0,2.6162,5,0,TRUE
"4091","130","Coop","1",50,1,3.779,4,1,TRUE
"4092","130","Coop","1",45,0,2.6414,5,1,FALSE
"4093","130","Coop","1",60,1,2.4445,5,1,TRUE
"4094","130","Coop","0",60,1,1.2285,5,0,FALSE
"4095","130","Coop","1",0,0,1.8309,5,1,FALSE
"4096","130","Coop","1",65,1,1.7434,5,1,TRUE
"4097","130","Coop","1",45,0,2.9526,4,1,FALSE
"4098","130","Coop","0",60,1,3.4066,5,0,FALSE
"4099","130","Coop","1",55,1,1.5118,5,1,TRUE
"4100","130","Coop","0",40,1,3.0483,5,0,FALSE
"4101","130","Coop","0",45,1,3.5512,4,0,FALSE
"4102","130","Coop","0",50,0,3.0667,5,0,TRUE
"4103","130","Coop","0",50,0,3.8566,4,0,TRUE
"4104","130","Coop","1",40,0,1.9154,5,1,FALSE
"4105","130","Coop","0",55,1,1.7311,5,0,FALSE
"4106","130","Coop","1",60,1,1.5932,5,1,TRUE
"4107","130","Coop","1",55,1,2.3143,5,1,TRUE
"4108","130","Coop","1",60,1,2.2826,5,1,TRUE
"4109","130","Coop","0",45,1,4.0101,4,0,FALSE
"4110","130","Coop","0",65,1,1.7942,5,0,FALSE
"4111","130","Coop","0",40,0,1.8545,5,0,TRUE
"4112","130","Coop","1",45,0,3.7435,4,1,FALSE
"4113","130","Coop","0",55,1,2.3908,5,0,FALSE
"4114","130","Coop","1",100,1,1.921,5,1,TRUE
"4115","130","Coop","0",55,1,2.0262,5,0,FALSE
"4116","130","Coop","1",45,1,3.2313,5,1,TRUE
"4117","130","Coop","0",55,1,1.0811,5,0,FALSE
"4118","130","Coop","0",55,1,2.7976,5,0,FALSE
"4119","130","Coop","0",50,1,2.5509,5,0,FALSE
"4120","130","Coop","1",55,1,1.6041,5,1,TRUE
"4121","130","Comp","0",50,1,1.6802,4,1,TRUE
"4122","130","Comp","1",45,0,1.8501,5,0,TRUE
"4123","130","Comp","1",60,1,1.0886,5,0,FALSE
"4124","130","Comp","1",45,1,3.4506,5,0,FALSE
"4125","130","Comp","0",40,0,3.4916,5,1,FALSE
"4126","130","Comp","0",35,0,2.3606,5,1,FALSE
"4127","130","Comp","1",50,1,2.8968,4,0,FALSE
"4128","130","Comp","0",55,1,1.7769,5,1,TRUE
"4129","130","Comp","0",60,1,1.9782,5,1,TRUE
"4130","130","Comp","0",35,0,3.1729,5,1,FALSE
"4131","130","Comp","1",65,1,1.649,5,0,FALSE
"4132","130","Comp","1",65,1,2.3367,5,0,FALSE
"4133","130","Comp","0",60,1,2.397,5,1,TRUE
"4134","130","Comp","1",50,1,2.5105,5,0,FALSE
"4135","130","Comp","1",55,1,2.214,5,0,FALSE
"4136","130","Comp","1",40,1,3.9712,3,0,FALSE
"4137","130","Comp","1",55,1,2.4854,5,0,FALSE
"4138","130","Comp","0",45,0,2.1389,5,1,FALSE
"4139","130","Comp","0",45,0,3.0561,3,1,FALSE
"4140","130","Comp","0",40,0,2.0439,5,1,FALSE
"4141","130","Comp","0",50,1,1.2773,5,1,TRUE
"4142","130","Comp","0",55,1,1.7645,5,1,TRUE
"4143","130","Comp","1",45,1,2.4543,5,0,FALSE
"4144","130","Comp","0",50,1,2.3624,5,1,TRUE
"4145","130","Comp","1",100,1,2.0212,5,0,FALSE
"4146","130","Comp","0",35,0,2.9619,5,1,FALSE
"4147","130","Comp","1",45,1,2.3992,5,0,FALSE
"4148","130","Comp","0",45,1,2.6614,5,1,TRUE
"4149","130","Comp","1",50,1,2.7788,4,0,FALSE
"4150","130","Comp","0",100,1,1.2426,5,1,TRUE
"4151","130","Comp","0",55,1,1.4315,5,1,TRUE
"4152","130","Comp","1",45,1,3.5412,5,0,FALSE
"4153","130","Comp","0",60,1,1.4326,5,1,TRUE
"4154","130","Comp","0",50,1,1.5017,5,1,TRUE
"4155","130","Comp","0",40,1,3.2751,5,1,TRUE
"4156","130","Comp","0",40,0,1.6897,5,1,FALSE
"4157","130","Comp","1",40,0,1.8811,5,0,TRUE
"4158","130","Comp","1",55,1,2.2982,5,0,FALSE
"4159","130","Comp","1",0,0,1.4538,5,0,TRUE
"4160","130","Comp","0",55,1,1.4912,5,1,TRUE
"4161","131","Coop","1",45,1,0.9193,3,1,TRUE
"4162","131","Coop","1",40,1,1.2664,1,1,TRUE
"4163","131","Coop","1",35,0,0.9438,3,1,FALSE
"4164","131","Coop","0",40,1,1.6122,1,0,FALSE
"4165","131","Coop","1",65,1,0.7786,5,1,TRUE
"4166","131","Coop","1",45,1,1.4194,2,1,TRUE
"4167","131","Coop","1",65,1,1.1454,4,1,TRUE
"4168","131","Coop","1",55,1,0.8669,3,1,TRUE
"4169","131","Coop","1",40,0,1.37,3,1,FALSE
"4170","131","Coop","0",55,1,0.8954,5,0,FALSE
"4171","131","Coop","1",45,0,1.4834,4,1,FALSE
"4172","131","Coop","1",60,1,1.0238,4,1,TRUE
"4173","131","Coop","0",35,0,0.8445,5,0,TRUE
"4174","131","Coop","0",45,0,1.9724,1,0,TRUE
"4175","131","Coop","1",50,1,1.3548,3,1,TRUE
"4176","131","Coop","0",40,1,1.0176,2,0,FALSE
"4177","131","Coop","0",55,1,0.9192,4,0,FALSE
"4178","131","Coop","1",60,1,0.7235,5,1,TRUE
"4179","131","Coop","0",50,1,0.8665,4,0,FALSE
"4180","131","Coop","0",55,1,0.985,5,0,FALSE
"4181","131","Coop","1",45,0,1.1381,2,1,FALSE
"4182","131","Coop","0",45,1,0.9007,3,0,FALSE
"4183","131","Coop","1",50,1,1.4813,1,1,TRUE
"4184","131","Coop","0",45,0,1.4813,4,0,TRUE
"4185","131","Coop","0",40,0,0.8372,4,0,TRUE
"4186","131","Coop","1",50,1,2.0264,1,1,TRUE
"4187","131","Coop","0",60,1,0.812,4,0,FALSE
"4188","131","Coop","1",55,1,0.7098,4,1,TRUE
"4189","131","Coop","1",55,1,1.7114,2,1,TRUE
"4190","131","Coop","1",40,1,1.7034,2,1,TRUE
"4191","131","Coop","1",35,0,1.0403,3,1,FALSE
"4192","131","Coop","0",35,0,2.2543,2,0,TRUE
"4193","131","Coop","0",60,1,1.2656,5,0,FALSE
"4194","131","Coop","1",50,1,1.7098,4,1,TRUE
"4195","131","Coop","0",55,1,1.678,3,0,FALSE
"4196","131","Coop","1",55,1,0.7602,4,1,TRUE
"4197","131","Coop","1",50,1,1.2783,3,1,TRUE
"4198","131","Coop","1",50,1,0.9222,4,1,TRUE
"4199","131","Coop","1",35,0,1.0095,2,1,FALSE
"4200","131","Coop","0",45,1,1.8335,2,0,FALSE
"4201","131","Comp","0",40,1,1.0627,3,1,TRUE
"4202","131","Comp","1",55,0,1.8366,2,0,TRUE
"4203","131","Comp","1",65,1,0.896,4,0,FALSE
"4204","131","Comp","1",65,1,0.9097,5,0,FALSE
"4205","131","Comp","0",55,1,0.9288,4,1,TRUE
"4206","131","Comp","1",40,0,1.7601,4,0,TRUE
"4207","131","Comp","1",35,0,1.8333,3,0,TRUE
"4208","131","Comp","1",55,1,2.6637,2,0,FALSE
"4209","131","Comp","0",45,1,1.1912,4,1,TRUE
"4210","131","Comp","0",50,1,1.0661,3,1,TRUE
"4211","131","Comp","1",50,0,1.1622,3,0,TRUE
"4212","131","Comp","0",55,1,1.0455,3,1,TRUE
"4213","131","Comp","0",65,1,1.4723,4,1,TRUE
"4214","131","Comp","1",60,1,1.241,5,0,FALSE
"4215","131","Comp","0",55,1,1.9133,4,1,TRUE
"4216","131","Comp","0",45,1,2.0651,3,1,TRUE
"4217","131","Comp","1",50,1,1.359,4,0,FALSE
"4218","131","Comp","1",55,1,1.5678,4,0,FALSE
"4219","131","Comp","1",40,0,2.0707,2,0,TRUE
"4220","131","Comp","1",0,0,1.1168,5,0,TRUE
"4221","131","Comp","0",50,1,1.0358,3,1,TRUE
"4222","131","Comp","1",55,1,1.5269,4,0,FALSE
"4223","131","Comp","0",40,1,2.8884,2,1,TRUE
"4224","131","Comp","0",55,1,1.0157,5,1,TRUE
"4225","131","Comp","1",50,1,2.5829,3,0,FALSE
"4226","131","Comp","1",65,1,1.4268,4,0,FALSE
"4227","131","Comp","1",60,1,1.2818,4,0,FALSE
"4228","131","Comp","0",100,1,1.089,5,1,TRUE
"4229","131","Comp","0",40,0,1.8913,3,1,FALSE
"4230","131","Comp","0",50,1,1.476,4,1,TRUE
"4231","131","Comp","0",45,0,3.4168,2,1,FALSE
"4232","131","Comp","0",65,1,0.8438,4,1,TRUE
"4233","131","Comp","0",40,0,1.778,2,1,FALSE
"4234","131","Comp","1",60,1,1.3173,4,0,FALSE
"4235","131","Comp","0",45,0,2.3625,1,1,FALSE
"4236","131","Comp","1",35,0,1.39,4,0,TRUE
"4237","131","Comp","0",55,1,0.8273,4,1,TRUE
"4238","131","Comp","1",50,1,1.8368,3,0,FALSE
"4239","131","Comp","0",45,0,1.9547,4,1,FALSE
"4240","131","Comp","1",40,1,2.2787,2,0,FALSE
"4241","131","Coop","0",35,0,1.6194,3,0,TRUE
"4242","131","Coop","0",45,1,2.2843,2,0,FALSE
"4243","131","Coop","0",65,1,1.2643,4,0,FALSE
"4244","131","Coop","1",45,0,3.1542,2,1,FALSE
"4245","131","Coop","1",40,0,2.1389,2,1,FALSE
"4246","131","Coop","0",55,1,1.3651,4,0,FALSE
"4247","131","Coop","0",60,1,1.1579,3,0,FALSE
"4248","131","Coop","0",65,1,0.8168,3,0,FALSE
"4249","131","Coop","1",40,0,1.1148,4,1,FALSE
"4250","131","Coop","0",50,1,1.5079,2,0,FALSE
"4251","131","Coop","0",40,1,2.7504,1,0,FALSE
"4252","131","Coop","0",60,1,0.9992,5,0,FALSE
"4253","131","Coop","0",45,1,1.1751,4,0,FALSE
"4254","131","Coop","0",100,1,1.3516,5,0,FALSE
"4255","131","Coop","0",50,1,1.3385,4,0,FALSE
"4256","131","Coop","0",50,0,1.6009,2,0,TRUE
"4257","131","Coop","0",0,0,1.362,5,0,TRUE
"4258","131","Coop","1",60,1,1.8293,4,1,TRUE
"4259","131","Coop","1",55,1,2.3306,2,1,TRUE
"4260","131","Coop","0",40,1,1.8831,2,0,FALSE
"4261","131","Coop","1",100,1,1.5342,5,1,TRUE
"4262","131","Coop","0",55,1,0.9362,4,0,FALSE
"4263","131","Coop","1",60,1,1.0957,5,1,TRUE
"4264","131","Coop","0",50,1,1.309,3,0,FALSE
"4265","131","Coop","1",55,1,1.6098,4,1,TRUE
"4266","131","Coop","0",50,1,0.8159,4,0,FALSE
"4267","131","Coop","0",55,1,0.8144,4,0,FALSE
"4268","131","Coop","1",45,1,3.1093,2,1,TRUE
"4269","131","Coop","0",60,1,1.1267,4,0,FALSE
"4270","131","Coop","0",50,1,1.6628,2,0,FALSE
"4271","131","Coop","1",0,0,1.3922,5,1,FALSE
"4272","131","Coop","1",50,1,2.6939,2,1,TRUE
"4273","131","Coop","0",50,1,1.1589,3,0,FALSE
"4274","131","Coop","1",60,1,0.9817,4,1,TRUE
"4275","131","Coop","0",45,1,2.3574,4,0,FALSE
"4276","131","Coop","0",65,1,0.8349,5,0,FALSE
"4277","131","Coop","1",65,1,0.7282,4,1,TRUE
"4278","131","Coop","1",50,1,0.9754,3,1,TRUE
"4279","131","Coop","1",45,0,3.5238,1,1,FALSE
"4280","131","Coop","1",55,1,1.1261,4,1,TRUE
"4281","131","Comp","1",45,0,2.1797,1,0,TRUE
"4282","131","Comp","1",100,1,0.9879,5,0,FALSE
"4283","131","Comp","0",0,0,0.9569,5,1,FALSE
"4284","131","Comp","0",50,1,0.9671,3,1,TRUE
"4285","131","Comp","0",35,0,1.3263,3,1,FALSE
"4286","131","Comp","1",60,1,0.9198,3,0,FALSE
"4287","131","Comp","1",50,1,1.8733,4,0,FALSE
"4288","131","Comp","0",50,1,1.2889,4,1,TRUE
"4289","131","Comp","1",55,1,1.1646,3,0,FALSE
"4290","131","Comp","0",55,1,1.8386,2,1,TRUE
"4291","131","Comp","0",50,1,1.5343,4,1,TRUE
"4292","131","Comp","1",45,1,1.3643,4,0,FALSE
"4293","131","Comp","1",50,1,1.5269,4,0,FALSE
"4294","131","Comp","1",50,1,2.4741,3,0,FALSE
"4295","131","Comp","0",60,1,0.935,4,1,TRUE
"4296","131","Comp","0",35,0,2.541,2,1,FALSE
"4297","131","Comp","0",60,1,0.9624,4,1,TRUE
"4298","131","Comp","1",60,1,1.4315,3,0,FALSE
"4299","131","Comp","1",55,1,2.6495,2,0,FALSE
"4300","131","Comp","1",45,1,1.6578,2,0,FALSE
"4301","131","Comp","1",50,1,1.7218,4,0,FALSE
"4302","131","Comp","0",55,1,0.9365,3,1,TRUE
"4303","131","Comp","0",60,1,0.9054,4,1,TRUE
"4304","131","Comp","0",50,1,1.4586,3,1,TRUE
"4305","131","Comp","0",60,1,0.9568,3,1,TRUE
"4306","131","Comp","1",45,0,1.3244,2,0,TRUE
"4307","131","Comp","0",50,1,1.242,2,1,TRUE
"4308","131","Comp","0",45,1,2.0887,1,1,TRUE
"4309","131","Comp","1",40,1,2.2279,2,0,FALSE
"4310","131","Comp","0",60,1,1.1363,4,1,TRUE
"4311","131","Comp","0",40,1,1.3298,1,1,TRUE
"4312","131","Comp","1",40,1,2.0312,2,0,FALSE
"4313","131","Comp","0",45,1,1.7882,4,1,TRUE
"4314","131","Comp","1",55,1,1.2968,3,0,FALSE
"4315","131","Comp","1",35,1,1.6194,3,0,FALSE
"4316","131","Comp","0",35,1,1.4127,3,1,TRUE
"4317","131","Comp","1",45,1,1.3719,3,0,FALSE
"4318","131","Comp","0",65,1,1.1904,4,1,TRUE
"4319","131","Comp","1",45,1,2.0105,2,0,FALSE
"4320","131","Comp","1",45,1,2.6604,3,0,FALSE
"4321","132","Coop","1",60,1,1.2428,4,1,TRUE
"4322","132","Coop","1",35,0,1.8058,5,1,FALSE
"4323","132","Coop","1",60,1,1.1732,5,1,TRUE
"4324","132","Coop","1",45,1,2.4264,2,1,TRUE
"4325","132","Coop","0",55,1,1.2168,4,0,FALSE
"4326","132","Coop","0",40,1,3.1011,4,0,FALSE
"4327","132","Coop","1",50,1,1.203,4,1,TRUE
"4328","132","Coop","1",45,1,1.2689,5,1,TRUE
"4329","132","Coop","0",45,0,0.9452,4,0,TRUE
"4330","132","Coop","1",40,0,2.1771,4,1,FALSE
"4331","132","Coop","0",55,1,2.0495,4,0,FALSE
"4332","132","Coop","0",65,1,1.4446,5,0,FALSE
"4333","132","Coop","1",50,1,3.9857,3,1,TRUE
"4334","132","Coop","0",100,1,1.083,5,0,FALSE
"4335","132","Coop","1",100,1,1.0748,5,1,TRUE
"4336","132","Coop","0",60,1,1.7212,4,0,FALSE
"4337","132","Coop","0",60,1,1.2136,5,0,FALSE
"4338","132","Coop","0",50,1,4.1914,5,0,FALSE
"4339","132","Coop","1",55,1,2.4654,4,1,TRUE
"4340","132","Coop","0",40,0,1.4588,4,0,TRUE
"4341","132","Coop","0",45,1,3.6179,3,0,FALSE
"4342","132","Coop","1",45,1,1.3493,4,1,TRUE
"4343","132","Coop","1",65,1,1.4351,5,1,TRUE
"4344","132","Coop","1",45,1,1.9849,3,1,TRUE
"4345","132","Coop","0",50,1,3.5613,4,0,FALSE
"4346","132","Coop","1",50,1,1.6602,4,1,TRUE
"4347","132","Coop","0",55,1,1.1435,4,0,FALSE
"4348","132","Coop","0",50,0,4.5505,2,0,TRUE
"4349","132","Coop","0",40,0,1.923,3,0,TRUE
"4350","132","Coop","0",50,0,2.4284,2,0,TRUE
"4351","132","Coop","0",45,1,1.5209,4,0,FALSE
"4352","132","Coop","0",35,1,4.4605,4,0,FALSE
"4353","132","Coop","1",65,1,1.0785,5,1,TRUE
"4354","132","Coop","1",50,1,0.9296,4,1,TRUE
"4355","132","Coop","0",50,1,1.2572,4,0,FALSE
"4356","132","Coop","0",50,1,1.9866,3,0,FALSE
"4357","132","Coop","0",35,0,1.0418,3,0,TRUE
"4358","132","Coop","0",45,1,1.2831,5,0,FALSE
"4359","132","Coop","1",55,1,1.059,5,1,TRUE
"4360","132","Coop","0",60,1,1.2116,5,0,FALSE
"4361","132","Comp","1",45,0,1.6793,4,0,TRUE
"4362","132","Comp","1",60,1,1.3906,5,0,FALSE
"4363","132","Comp","0",55,1,0.9447,5,1,TRUE
"4364","132","Comp","0",55,1,0.9183,5,1,TRUE
"4365","132","Comp","1",55,0,3.3431,4,0,TRUE
"4366","132","Comp","1",35,0,0.6662,5,0,TRUE
"4367","132","Comp","1",50,1,1.1044,4,0,FALSE
"4368","132","Comp","0",50,1,1.9505,3,1,TRUE
"4369","132","Comp","1",50,1,2.0705,4,0,FALSE
"4370","132","Comp","0",60,1,0.9967,4,1,TRUE
"4371","132","Comp","0",50,1,2.088,4,1,TRUE
"4372","132","Comp","0",45,0,1.3929,4,1,FALSE
"4373","132","Comp","1",35,0,1.0461,4,0,TRUE
"4374","132","Comp","1",45,0,2.0802,2,0,TRUE
"4375","132","Comp","0",65,1,1.0382,5,1,TRUE
"4376","132","Comp","1",55,1,1.2764,4,0,FALSE
"4377","132","Comp","1",60,1,1.013,4,0,FALSE
"4378","132","Comp","0",65,1,1.0823,5,1,TRUE
"4379","132","Comp","1",0,0,1.1575,5,0,TRUE
"4380","132","Comp","0",55,1,0.9291,5,1,TRUE
"4381","132","Comp","0",100,1,0.9509,5,1,TRUE
"4382","132","Comp","1",55,1,1.1881,5,0,FALSE
"4383","132","Comp","0",45,1,0.9768,4,1,TRUE
"4384","132","Comp","0",35,0,1.1763,4,1,FALSE
"4385","132","Comp","0",55,1,1.0118,4,1,TRUE
"4386","132","Comp","0",45,1,1.3935,3,1,TRUE
"4387","132","Comp","0",50,1,1.5432,3,1,TRUE
"4388","132","Comp","0",55,1,1.076,4,1,TRUE
"4389","132","Comp","0",50,0,3.8013,2,1,FALSE
