,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept_subj.2024,0.050267612226165805,0.010172478047022421,0.033256550079556982,0.042912079979081079,0.049114414950420508,0.057044733711574952,0.07231870331440822,0.0009134460654168276
z_Intercept_subj.2027,0.050523199178179719,0.010257321483684878,0.033340191079399124,0.043035841917120829,0.04921522361864325,0.057334796194318777,0.073008619023162663,0.00092440546616238148
z_Intercept_subj.2028,0.05071289200583403,0.010400279280087014,0.033380222112196933,0.043251871087281291,0.04923777161580975,0.057556753545694145,0.073504341567870238,0.0009324525272660873
z_Intercept_subj.2029,0.050376941775424532,0.010211198893640557,0.033436207419903365,0.042877043314013104,0.049123221545020537,0.057095063267496513,0.072676538068502675,0.00091600983372698162
z_Intercept_subj.2030,0.050507314329268145,0.010291884821969488,0.03337794316556901,0.04302980417082395,0.049141202702651259,0.057260003033002653,0.073170722740554167,0.00092269013555106982
z_Intercept_subj.2031,0.050642971249367993,0.01030369711075514,0.033289173021276264,0.043166687225018138,0.049350341424775269,0.057494351550229111,0.073252002400626792,0.00092444546960544717
z_Intercept_subj.2032,0.050364355872049259,0.010228111773925384,0.03322022255160078,0.042869596963025905,0.049079706213221726,0.057165625106212661,0.072872325627760873,0.00091796083310611285
z_Intercept_subj.2033,0.050322360528362489,0.010152830609124351,0.033198767386920194,0.042961100163864452,0.049112003731808296,0.057078622317174595,0.072411917574797605,0.00091456031556462133
z_Intercept_subj.2034,0.050445365591310645,0.01027703893903829,0.033349174585875989,0.042958102677168646,0.049133096271163065,0.057277415892578065,0.072720021956332467,0.00092350916250403192
z_Intercept_subj.2035,0.050296814540005411,0.010194813592658664,0.033279741760449066,0.042901545821065555,0.049063079343330117,0.05724735418323193,0.072294360460833595,0.0009160736747792404
z_Intercept_subj.2036,0.050398516574115607,0.010238173244474192,0.033394006992433084,0.043029024846042881,0.04898649019573572,0.0572574392120885,0.072776507706626206,0.00091713736446075275
z_Intercept_subj.2038,0.050337160973183359,0.010222461609949595,0.033414472264393473,0.042966670227955119,0.048930662586141142,0.057070403634613201,0.072919267260905113,0.0009207525974752179
z_Intercept_subj.2039,0.050444623360974647,0.010265193402697201,0.033319598327783632,0.043013605584437536,0.049154023233847786,0.057225230854579069,0.072833774361067083,0.00092239644430156236
z_Intercept_subj.2040,0.050736288340060214,0.01039251404923194,0.033429544667118172,0.043124898421458807,0.049353750684093069,0.057629752271754854,0.0738794533287504,0.00093447635018562166
z_Intercept_subj.2041,0.050586467430930954,0.010262001504513995,0.033375294949557946,0.04307910639003952,0.049348625733255894,0.057392030636970182,0.072928375759051547,0.00092281460056009481
z_Intercept_subj.2042,0.050505040999630685,0.010322344942806195,0.033370834531505675,0.042989050177139623,0.049180020434081873,0.057347371503471002,0.073334636022236235,0.00092588271878831006
z_Intercept_subj.2043,0.050406422919982027,0.010237123084502746,0.033344590556584036,0.042938397644489847,0.049093768584311047,0.057195584815294895,0.072931138735017276,0.00091687109233660915
z_Intercept_subj.2044,0.050513449988388089,0.010277338317181214,0.033350511123580534,0.043075159532292177,0.049190264158983643,0.057248898156668088,0.073104242006102632,0.00092394517160409131
z_Intercept_subj.2045,0.050376869198508256,0.010246219741849442,0.033375968330989249,0.042952730719988327,0.049063641679677056,0.057136590612425819,0.072936809489961216,0.00092132408230467323
z_Intercept_subj.2046,0.050630471081163829,0.010312256485187842,0.033278649107869658,0.043075252715730025,0.049370657205619693,0.057408180298194542,0.073220237959192316,0.00092714364255190411
z_Intercept_subj.2047,0.050443951652757515,0.010258627957010104,0.033229908432056109,0.043042289192381449,0.049171562960455939,0.057334308186641904,0.072788387909625982,0.00092129955309254788
z_condition,0.11989347783118187,0.03602211856204858,0.049537528428363779,0.09581289749319867,0.11941479543457954,0.14343510879128957,0.1908206248134639,0.0004040175578341014
z_condition_std,0.17086535398017014,0.031148932846094556,0.11669345492560954,0.14907480198811751,0.16856532166773999,0.18946794244086956,0.23929399924271239,0.00040574234377573125
z_condition_subj.2013,0.011149983174217004,0.078540372733630542,-0.14490003755053532,-0.041524648515306295,0.01157228487821052,0.064307075970780003,0.16483749170546119,0.00085247020470665021
z_condition_subj.2015,0.096117841144821567,0.073316669090562378,-0.047709487484784374,0.048338721638559637,0.096608846106667534,0.14482967231642557,0.23836399176844397,0.00065328669636257025
z_condition_subj.2016,0.12028003836208311,0.077630940031432574,-0.035790281941888394,0.068376420798038254,0.12091619268408164,0.17318099384226177,0.27064231289685653,0.00074554444828188351
z_condition_subj.2017,0.053853044204529472,0.076486359909005236,-0.098944479995822149,0.0031027468556235199,0.053969193268985485,0.10478853448585582,0.20233691929303871,0.00081804834510688061
